year_built,wn_site_eui,wn_source_eui,Latitude,Longitude
"1,997",109.2,170.4,40.715817,-74.00987
"1,890",84,195.4,40.716124,-74.010551
"1,988",92.5,159.4,40.716745,-74.010862
"1,931",83.6,187.4,40.715987,-74.010248
"1,910",78.9,148.8,40.717036,-74.009354
"2,006",104.4,227.9,40.71532,-74.011226
"2,005",87.4,187.1,40.716863,-74.012207
"1,910",59.9,119.1,40.717316,-74.009062
"1,900",55.3,100.4,40.717648,-74.009004
"1,929",100,143.4,40.717939,-74.010559
"1,930",307.8,938.2,40.717722,-74.008968
"1,845",Not Available,Not Available,40.715309,-74.008755
"1,915",Not Available,Not Available,40.715049,-74.008185
"1,915",137.2,219.9,40.716281,-74.007691
"1,915",55.1,140.4,40.716965,-74.00759
"1,929",79.5,177.1,40.717363,-74.006897
"1,900",Not Available,Not Available,40.714349,-74.006172
"2,010",58.9,129.2,40.714879,-74.006345
"1,904",60.1,126.7,40.715046,-74.005591
"1,910",78.9,143.5,40.714824,-74.005779
"1,985",42.3,72.9,40.715095,-74.006782
"1,990",Not Available,Not Available,40.71554,-74.006064
"1,900",412.6,690.1,40.715318,-74.00536
"1,935",Not Available,Not Available,40.714387,-74.003773
"1,964",88.1,134.9,40.71327,-73.999477
"2,003",150.1,248.8,40.715828,-74.003539
"1,920",131,350.6,40.716954,-74.003943
"1,985",90.1,177.4,40.71747,-74.003503
"1,915",Not Available,Not Available,40.716968,-74.001883
"1,990",34.9,98.9,40.717849,-74.003182
"2,007",85.5,185.9,40.716951,-74.0025
"2,007",106.9,214.3,40.716619,-74.004257
"1,920",105.4,223.9,40.716926,-74.005905
"1,924",80.8,191.5,40.716344,-74.004495
"1,920",78.1,116.4,40.717478,-74.003521
"1,920",123.5,306.9,40.717914,-74.003153
"1,985",62.4,120.6,40.718137,-74.005004
"1,920",Not Available,Not Available,40.717744,-74.003297
"1,915",61.9,112.7,40.718584,-74.00882
"2,009",103.1,228.5,40.717887,-74.00737
"1,985",83,119.7,40.71919,-74.008705
"1,906",47.2,54.8,40.719177,-74.007547
"1,915",67.2,150.1,40.71874,-74.008124
"1,915",116.1,256.1,40.718691,-74.009253
"1,930",152.5,310.6,40.718919,-74.008781
"2,005",217.8,439.9,40.719783,-74.010227
"1,985",114.3,196.1,40.719396,-74.00869
"1,956",187.3,395.9,40.719704,-74.010242
"1,915",107.8,211.5,40.720285,-74.010144
"1,999",70.4,182.9,40.720006,-74.009008
"1,905",58.6,123.2,40.720634,-74.008831
"1,921",Not Available,Not Available,40.719811,-74.007229
"1,985",Not Available,Not Available,40.719246,-74.006313
"1,985",63.5,124.7,40.719868,-74.007652
"1,905",77.9,178.9,40.719855,-74.007486
"1,985",50.1,132.3,40.719847,-74.007403
"2,000",86,155.5,40.720143,-74.008539
"2,013",66.2,142.1,40.720338,-74.006703
"1,930",236.7,709.7,40.719753,-74.004978
"1,915",75.8,116.1,40.71845,-74.002702
"1,915",3,9.4,40.718488,-74.002644
"1,910",42,89.7,40.718046,-74.00127
"1,915",124.2,303.5,40.718946,-74.002255
"1,928",Not Available,Not Available,40.717783,-74.001111
"1,911",101.5,259.6,40.717217,-74.000602
"1,991",78.9,205.1,40.717031,-73.998413
"1,985",56.5,64.4,40.715529,-73.997601
"2,004",110,235.5,40.717711,-73.996681
"2,003",63.7,128.6,40.718161,-73.998918
"1,900",87.7,171.8,40.718897,-74.000094
"2,008",116.3,210.6,40.721068,-74.005758
"1,915",54.2,90.7,40.720404,-74.00544
"1,960",Not Available,Not Available,40.72117,-74.006559
"2,004",111.4,232.4,40.721073,-74.008398
"2,004",94.1,207.5,40.721367,-74.008911
"1,930",86,152.6,40.721798,-74.008272
"1,913",72.8,167.4,40.721562,-74.009885
"1,950",78.7,152.2,40.721647,-74.008298
"1,985",57.9,115.9,40.72221,-74.010722
"1,906",53.4,113.6,40.721704,-74.011317
"1,915",35.2,90.6,40.721759,-74.010628
"1,910",78.5,111.7,40.722728,-74.011646
"2,004",77.4,165.3,40.722275,-74.011195
"2,010",71.8,143.3,40.722377,-74.01052
"1,995",64.7,86.7,40.722221,-74.009741
"1,910",30.4,95.5,40.722374,-74.00815
"1,920",Not Available,Not Available,40.721858,-74.007082
"1,900",69.5,155.1,40.721916,-74.007634
"1,927",83.4,209.6,40.722992,-74.008031
"1,962",55.6,116.2,40.72266,-74.008348
"1,920",91.4,172.8,40.723083,-74.008034
"1,910",61,111.7,40.723859,-74.009452
"1,929",68.4,165,40.722726,-74.006534
"1,996",124.5,271.5,40.721634,-74.004412
"2,008",148.5,343.5,40.722827,-74.004726
"2,009",95.4,193.7,40.72173,-74.004308
"1,996",43.3,136,40.721183,-74.001335
"1,865",140.1,436.9,40.720484,-74.000974
"1,910",66.4,163.9,40.720302,-74.001129
"1,910",72,223.8,40.720069,-74.001302
"2,010",138,312.5,40.719926,-74.000289
"1,913",76.8,199.7,40.719281,-74.000014
"1,915",66.1,196.1,40.719421,-74.000317
"1,915",155.7,263.9,40.718392,-73.997774
"1,912",85.5,215,40.718362,-73.996793
"1,963",100.3,157.8,40.711383,-73.98265
"1,963",100.3,157.8,40.711249,-73.98445
"1,933",108.8,162,40.711307,-73.983761
"1,978",80.2,118.6,40.710357,-73.98761
"1,979",84.6,119.2,40.711302,-73.989049
"1,987",122.6,159.7,40.710632,-73.989871
"1,927",34.3,89.8,40.709452,-73.99433
"1,935",92.2,141.8,40.711418,-73.995978
"1,963",100.3,157.8,40.71126,-73.984533
"1,963",100.3,157.8,40.713053,-73.985045
"1,955",112.1,150.1,40.712862,-73.977798
"1,963",96.4,151.8,40.713129,-73.984637
"2,013",38.7,85.2,40.713414,-73.982126
"2,002",115.4,202.5,40.712411,-73.992991
"1,989",53.5,168,40.71285,-73.994449
"1,991",87.2,202.1,40.713435,-73.997533
"2,001",90.3,161.6,40.713797,-73.990174
"1,912",80.8,139.3,40.714093,-73.989687
"1,968",77.1,147.3,40.713539,-73.98837
"1,976",Not Available,Not Available,40.714146,-73.997432
"1,910",Not Available,Not Available,40.714947,-73.992082
"1,910",13.2,41.4,40.717104,-73.991458
"1,960",93.2,143.7,40.716662,-73.989041
"1,960",59.7,164.7,40.715907,-73.986599
"1,955",113.6,152.4,40.713724,-73.979136
"1,929",101.6,140.3,40.714672,-73.982328
"1,949",110.7,162.3,40.714927,-73.983284
"1,949",106.3,147.3,40.714413,-73.981437
"1,952",3.6,11.4,40.716118,-73.980553
"1,966",92.8,149.6,40.718957,-73.989571
"1,976",154.5,220.6,40.715267,-73.98442
"1,972",64.8,131.4,40.715894,-73.986491
"1,972",57.7,110.8,40.716214,-73.983976
"1,906",70.4,106.3,40.718465,-73.983077
"1,930",49.6,109.7,40.717707,-73.983828
"1,983",60.9,95.8,40.719697,-73.981822
"2,010",73.3,159.6,40.719807,-73.983048
"2,005",73,142.4,40.718822,-73.987147
"2,005",60.7,106,40.723394,-73.978992
"2,010",44.8,74.9,40.723308,-73.976323
"1,928",39,60.1,40.725147,-73.975813
"1,966",76.9,123,40.726797,-73.976837
"1,950",54.7,97.4,40.725963,-73.977458
"2,005",75.8,127.3,40.721237,-73.981569
"2,001",122.5,225,40.724956,-73.979057
"1,928",75.7,110.5,40.726416,-73.980222
"1,980",21.2,34.5,40.728636,-73.978294
"1,973",126,180.7,40.728458,-73.977865
"1,979",22,69.1,40.727362,-73.976458
"1,982",Not Available,Not Available,40.729292,-73.977713
"1,940",75.1,105.1,40.723365,-73.984628
"1,938",27.2,83.8,40.724344,-73.984768
"1,970",61,114.3,40.724416,-73.983365
"1,985",165.3,320,40.719967,-73.988023
"2,008",101.2,196.7,40.719111,-73.988864
"2,007",219.7,416.4,40.721811,-73.987467
"2,007",94.4,187.1,40.722401,-73.986904
"2,007",115.2,223.3,40.722248,-73.988899
"2,005",152.1,265.9,40.719649,-73.9918
"2,000",235.8,467.2,40.72115,-73.993701
"2,007",222.3,504.7,40.722424,-73.993225
"1,920",66,107.7,40.721922,-73.991904
"1,900",66.3,96.4,40.722654,-73.992492
"2,003",97.4,202.4,40.724021,-73.992251
"1,964",100.1,141.8,40.724315,-73.987669
"1,936",Not Available,Not Available,40.724334,-73.98694
"1,964",100.1,141.8,40.724905,-73.987243
"1,929",66.7,108.6,40.723988,-73.985053
"1,929",80.8,111.4,40.723746,-73.985226
"1,962",100,141.4,40.725047,-73.987138
"2,007",81.6,155.6,40.730388,-73.982418
"1,923",27.7,54,40.7246,-73.990569
"1,929",Not Available,Not Available,40.724732,-73.987842
"2,002",69.5,118.4,40.728967,-73.984922
"1,929",77.8,136.6,40.729933,-73.986683
"1,928",74.9,109.4,40.730216,-73.986484
"1,905",346.8,810.7,,
"2,012",72,148.4,40.724054,-73.990977
"2,001",94.2,170,40.725509,-73.991756
"2,007",Not Available,Not Available,40.726162,-73.991868
"1,981",69.8,101.7,40.727161,-73.991514
"1,986",71.3,121.3,40.73021,-73.989396
"1,986",40,40.4,40.730995,-73.98884
"1,988",110.4,227.9,40.731415,-73.988533
"1,928",86.3,122.1,40.731484,-73.987032
"1,929",66.4,101.6,40.731454,-73.986957
"1,920",81.5,176.7,40.730647,-73.986192
"1,959",53.1,83.4,40.732055,-73.988075
"1,925",103.7,194.2,40.732129,-73.98512
"1,964",115.7,211.6,40.732502,-73.987743
"2,010",68.5,153.4,40.732977,-73.986841
"2,016",40.1,94.7,40.733051,-73.986628
"1,886",151.3,337.4,40.720978,-74.00053
"1,874",131.5,377.9,40.721422,-74.000152
"1,900",100.1,157.2,40.720382,-73.99974
"1,904",105.8,164.4,40.721367,-74.000198
"1,890",96.9,179.3,40.720895,-73.999491
"1,900",86.5,137.1,40.721656,-73.999982
"1,900",75.5,145.3,40.721543,-74.000076
"1,986",30.3,75.1,40.721433,-74.00017
"2,005",79.1,179.7,40.721447,-74.00127
"1,930",66.8,167.8,40.723324,-74.004903
"1,950",76.7,120.6,40.723214,-74.006205
"2,009",105.1,263.7,40.723681,-74.005491
"1,925",Not Available,Not Available,40.723903,-74.00469
"1,929",76,141.5,40.71983,-73.995141
"1,913",72.7,128.9,,
"1,926",77.8,187.3,40.721576,-73.997348
"1,907",Not Available,Not Available,40.722506,-73.99763
"1,900",126,267,40.720876,-73.997731
"1,900",64.3,174.4,40.721323,-73.997987
"2,004",74.3,226.2,40.72235,-73.999369
"1,900",74.4,143.6,40.722575,-73.999177
"1,902",Not Available,Not Available,40.7228,-73.998986
"2,014",40.6,127.3,40.721485,-73.999152
"2,000",84,226.1,40.722018,-73.998539
"1,880",94.2,191.9,40.722937,-74.000007
"1,890",Not Available,Not Available,40.721993,-73.999693
"1,920",54.8,89.7,40.721903,-73.999773
"1,920",Not Available,Not Available,40.723783,-74.001436
"1,900",54.7,109.4,40.722745,-74.001259
"1,900",50.8,121,40.72372,-74.002623
"1,900",83.3,230.3,40.723816,-74.00254
"1,900",Not Available,Not Available,40.723914,-74.00246
"1,985",55.6,83.6,40.724109,-74.002295
"1,910",43.1,83,40.724274,-74.004185
"1,929",52.2,124.2,40.725136,-74.004438
"1,985",73,131.8,40.724971,-74.004477
"2,010",105.1,227.7,40.725616,-74.005253
"1,982",68.4,108.9,40.721365,-73.994812
"1,911",59.3,95.2,40.722635,-73.996977
"1,926",180.6,297.7,40.723127,-73.996782
"1,912",69.4,159.8,40.722506,-73.997586
"1,900",139.9,345,40.722581,-73.99776
"1,900",79.4,85.4,40.723577,-73.99833
"1,900",85.5,194.5,40.72372,-73.998211
"1,890",97.9,245.2,40.723909,-73.998048
"1,860",73.3,82.2,40.724013,-73.997987
"1,904",165.6,350.8,40.723925,-73.998063
"1,900",76.6,204.7,40.723656,-73.99829
"1,989",Not Available,Not Available,40.723522,-73.998402
"1,920",39,90.4,40.724373,-73.999867
"2,005",65.7,120.8,40.724074,-74.000119
"1,900",48.8,87.4,40.724694,-74.000667
"1,985",61.7,179.4,40.725465,-74.000289
"1,996",58.8,122.8,40.724872,-74.000545
"1,920",57.3,106.7,40.724636,-74.000743
"1,926",84.6,205.3,40.726143,-74.005693
"1,966",80.8,116.6,40.72698,-74.003763
"1,983",104.6,263,40.726615,-74.005617
"1,927",71.2,146.9,40.723769,-73.996652
"1,900",78.9,172.8,40.724126,-73.9961
"1,885",61.9,139.9,40.724537,-73.995761
"1,900",76.3,213.2,40.724398,-73.997633
"1,900",51,123.1,40.724658,-73.997413
"1,897",54,146.6,40.724743,-73.997341
"1,904",Not Available,Not Available,40.725045,-73.997085
"1,900",124.4,325,40.725089,-73.997049
"1,900",42.5,81.3,40.724612,-73.997478
"1,882",134.3,320.7,40.724406,-73.997651
"1,896",86.1,201.3,40.724694,-73.99741
"1,917",Not Available,Not Available,40.725021,-73.997132
"1,890",196.7,421.6,40.724697,-73.998694
"2,004",Not Available,Not Available,40.725847,-73.997731
"1,910",61.3,95.3,40.725825,-73.99974
"1,915",104.9,192.4,40.726044,-73.999553
"1,903",56.8,91,40.726643,-74.001151
"1,985",50,81.4,40.726492,-74.000303
"1,929",62.8,155.4,40.72748,-74.00548
"1,919",86.1,196,40.728347,-74.005343
"1,986",97.1,187.3,40.725243,-73.994754
"1,974",43.5,49.5,40.725402,-73.994675
"1,991",57.7,103.5,40.725048,-73.993217
"1,980",35.1,110.1,40.725701,-73.993979
"2,004",90.5,271.8,40.725723,-73.996511
"1,910",107.2,301.8,40.725965,-73.996309
"1,910",Not Available,Not Available,40.726086,-73.996205
"1,900",Not Available,Not Available,40.726165,-73.996136
"1,905",76.4,176.1,40.726247,-73.996067
"1,896",118.4,280.1,40.726327,-73.996002
"1,961",125.5,203.7,40.726824,-73.996461
"1,900",Not Available,Not Available,40.726058,-73.996255
"1,896",Not Available,Not Available,40.726014,-73.996291
"1,900",84.7,199.8,40.725751,-73.997478
"1,966",82.3,131,40.727573,-73.999361
"1,910",94.9,190,40.728474,-73.999798
"1,970",98.4,159.2,40.727988,-74.000032
"1,941",87.4,170.2,40.729596,-74.002825
"1,900",119.2,174.3,40.728441,-74.003511
"2,009",202.5,417.3,40.728526,-74.00442
"1,985",74.3,130.7,40.729025,-74.004734
"1,900",96,152.8,40.726626,-73.99575
"1,898",Not Available,Not Available,40.726204,-73.995173
"1,935",62.8,156.7,40.726865,-73.995548
"1,900",Not Available,Not Available,40.726887,-73.994646
"1,985",98.1,192.9,40.726365,-73.993582
"1,873",Not Available,Not Available,40.727299,-73.995183
"2,006",89,163.3,40.726165,-73.993127
"1,985",162.1,209.3,40.727905,-73.994667
"1,958",Not Available,Not Available,40.727598,-73.993365
"1,912",75.3,150.5,40.72807,-73.993578
"1,906",273,558,40.727496,-73.993477
"1,898",44.5,84.2,40.727115,-73.995364
"1,930",62.1,154.4,40.726634,-73.996042
"1,890",68.2,125.5,40.728745,-73.994945
"1,910",91.5,165.6,40.729212,-74.000072
"1,930",76.4,128.6,40.728852,-73.999325
"1,911",50.8,149,40.729248,-74.000065
"1,941",84.3,121.2,40.730162,-74.001916
"1,885",171.1,288,40.72816,-73.992878
"1,895",33,75.2,40.728789,-73.992344
"1,928",111.7,243.7,40.72804,-73.991294
"1,901",192.6,487.2,40.727592,-73.991373
"2,010",108.3,221.3,40.727167,-73.991536
"1,857",115.7,189.1,40.728857,-73.990161
"1,920",Not Available,Not Available,40.728899,-73.991023
"2,005",142.5,255.4,40.729365,-73.991846
"1,930",Not Available,Not Available,40.728698,-73.991092
"1,908",87.1,143.8,40.729146,-73.993617
"1,896",37,60.6,40.729376,-73.993423
"1,910",92,230.8,40.729884,-73.992993
"1,981",275.6,418.6,40.730419,-73.992542
"1,906",118.1,288.7,40.728498,-73.994166
"1,895",94.7,163.3,40.728682,-73.994011
"1,891",77.5,190.8,40.729991,-73.992221
"1,931",84.9,122.5,40.729651,-73.995068
"1,979",31.7,99.4,40.728506,-73.994188
"1,941",62.8,90.5,40.729618,-73.994963
"1,930",Not Available,Not Available,40.730785,-73.995486
"1,952",104.7,194.6,40.731119,-73.993686
"1,932",93.8,160.3,40.730041,-73.994173
"1,890",83.3,215.3,40.730129,-73.99435
"1,950",35.8,91.8,40.730458,-73.99365
"1,965",92,129.7,40.730886,-73.99313
"1,927",91.6,147.7,40.731913,-73.996587
"1,952",65.1,104.5,40.731921,-73.996608
"1,927",9.9,20,40.731822,-73.998957
"1,925",84.6,122.9,40.731817,-73.999271
"1,930",91.9,198.9,40.732451,-74.000401
"1,910",185.2,309.4,40.73236,-73.998889
"1,906",78.3,193,40.730842,-73.991402
"2,012",90.5,248,40.730183,-73.99046
"1,960",78.8,123.5,40.731248,-73.991842
"1,965",Not Available,Not Available,40.730263,-73.989381
"1,942",103.5,183.3,40.731704,-73.990276
"1,919",91.7,156.7,40.732642,-73.990045
"1,887",179.4,242.1,40.732563,-73.991243
"1,988",117.2,202.8,40.732475,-73.989338
"1,985",64.4,105,40.733287,-73.989327
"1,901",95.9,173.8,40.732873,-73.989991
"1,910",107.7,179.7,40.732511,-73.989421
"1,999",91.3,210.5,40.733801,-73.988407
"1,994",29.7,93.1,40.733315,-73.989348
"2,007",69.9,150,40.732766,-73.987577
"1,955",96.8,187.6,40.783591,-73.957394
"1,959",97.5,166.5,40.731808,-73.993473
"1,965",141.8,236.8,40.731476,-73.992679
"1,929",79,115.5,40.732357,-73.992953
"1,959",Not Available,Not Available,40.73169,-73.993144
"1,925",106.4,141,40.731888,-73.993621
"1,955",66.9,113.2,40.731424,-73.992509
"1,928",68,122.4,40.732574,-73.993469
"1,923",87,145.6,40.732862,-73.993689
"1,929",51.8,112.5,40.731847,-73.991441
"1,906",Not Available,Not Available,40.73348,-73.993159
"1,899",Not Available,Not Available,40.732566,-73.991265
"1,904",Not Available,Not Available,40.733002,-73.992581
"1,929",95.4,140,40.733823,-73.992538
"1,916",Not Available,Not Available,40.734375,-73.99239
"1,910",67.2,105.3,40.733642,-73.992109
"1,928",64.7,75.9,40.733732,-73.992322
"1,903",66.8,152.5,40.733326,-73.991077
"1,913",73.9,155.8,40.733707,-73.990994
"2,013",112.8,254.6,40.733233,-73.98994
"1,963",69.1,113.4,40.732876,-73.990012
"1,971",189.4,472.9,40.735094,-73.991427
"1,913",78.5,211,40.734512,-73.990838
"1,955",131.1,150.3,40.732338,-73.996276
"1,965",81.7,110.8,40.731688,-73.994725
"1,924",85.8,124.6,40.733345,-73.995544
"1,929",Not Available,Not Available,40.7323,-73.994198
"1,921",84.8,123.7,40.732934,-73.995843
"1,899",59.7,101.2,40.733521,-73.995414
"1,922",92.8,136,40.733801,-73.995208
"1,929",83.9,116,40.733804,-73.99475
"1,900",Not Available,Not Available,40.732865,-73.993711
"1,903",Not Available,Not Available,40.734125,-73.99497
"1,920",61.2,93.3,40.734462,-73.994725
"1,907",169.3,300.1,40.734413,-73.993985
"1,910",81.1,177,40.734309,-73.993736
"2,011",86.2,215.2,40.734454,-73.994043
"1,920",98.4,202.6,40.734877,-73.994422
"1,959",125.5,207.4,40.734685,-73.992159
"1,928",95.4,169.3,40.735102,-73.993592
"1,920",80.5,175.5,40.735555,-73.992556
"1,940",Not Available,Not Available,40.732893,-73.996323
"1,923",58.3,94.7,40.733148,-73.99571
"1,926",96.7,149.2,40.733011,-73.995811
"1,926",69.8,107.9,40.733609,-73.997705
"1,959",91.5,169.6,40.734281,-73.999069
"1,929",100.6,136.7,40.734114,-73.995508
"1,957",29.3,63.3,40.73407,-73.996983
"1,931",112.4,199.1,40.735506,-73.996576
"1,923",82.4,117.9,40.734361,-73.995804
"1,924",Not Available,Not Available,40.734767,-73.996771
"1,960",84.7,138,40.736167,-73.997698
"1,963",73.8,114.4,40.735237,-73.99589
"1,932",66.4,118.6,40.735511,-73.994605
"1,923",51.5,121.2,40.734773,-73.994523
"1,959",64.9,101.3,40.735003,-73.995338
"1,952",35.8,76.4,40.735352,-73.996168
"1,968",85.5,149.3,40.736085,-73.995969
"1,931",67.7,104.8,40.735451,-73.996399
"1,910",108,201.8,40.736656,-73.995186
"1,960",38.8,61.7,40.7364,-73.994577
"1,962",51.6,93.2,40.736359,-73.994483
"1,908",78.8,165.5,40.735807,-73.993772
"1,910",100.2,176.8,40.735519,-73.993981
"1,900",130.8,314.3,40.736046,-73.99584
"1,907",76,205.2,40.736145,-73.99607
"1,929",83.3,193.3,40.724658,-74.007753
"1,924",51.4,117.1,40.725397,-74.005841
"1,850",100.4,237.4,40.726009,-74.007519
"1,898",44.6,90.3,40.725789,-74.005773
"2,010",68.1,213.8,40.727222,-74.00631
"1,925",61,85.4,40.726799,-74.00561
"1,922",38.5,68.5,40.726547,-74.00565
"1,929",75.5,206.3,40.727493,-74.007284
"1,930",Not Available,Not Available,40.727645,-74.005477
"1,927",54,126.1,,
"2,012",69.5,180.2,40.726862,-74.007382
"1,929",Not Available,Not Available,40.729165,-74.00525
"1,926",109.4,172.4,40.731139,-74.006697
"1,928",68.7,91.5,40.730614,-74.002652
"2,008",104.5,184.8,40.731671,-74.001429
"1,930",63.9,131.6,40.732698,-74.002511
"1,931",73.3,169.3,40.754927,-73.98666
"1,958",101.9,178.3,40.732915,-74.002201
"1,929",63.7,95.6,40.732679,-74.00026
"1,985",58.6,104.7,40.724883,-74.009276
"2,003",81,157.2,40.725534,-74.009164
"1,926",35.5,60.9,40.724581,-74.010163
"1,930",35.7,77.5,40.725097,-74.009261
"1,900",27.9,86.5,40.725484,-74.010001
"1,935",88.5,249.1,40.728877,-74.010687
"1,949",93.4,187.3,40.726,-74.009157
"2,012",111.4,257.9,40.726365,-74.009023
"1,908",Not Available,Not Available,40.726615,-74.007663
"1,925",104.9,227.3,40.72703,-74.007378
"1,930",176.1,538.3,40.726711,-74.007425
"1,931",83.8,223.5,40.727439,-74.007313
"1,987",60.1,167.8,40.728435,-74.007151
"1,923",82.9,234.2,40.729135,-74.007043
"1,969",84.2,171.9,40.729601,-74.00924
"1,920",106.5,301.1,,
"1,921",127.7,374.1,40.730268,-74.007393
"1,920",75.4,158.2,40.730063,-74.006891
"1,912",61.6,156.7,40.730902,-74.008966
"1,935",75.2,193.1,40.730117,-74.006884
"2,003",74.8,170.5,40.731166,-74.009139
"1,960",43.2,135.7,40.731341,-74.010446
"1,911",Not Available,Not Available,40.731262,-74.008894
"1,920",34.4,83.6,40.731399,-74.007927
"1,911",91.7,166.2,40.731177,-74.007988
"1,920",116,177.2,40.731926,-74.009277
"1,959",148.6,237.2,40.735717,-73.998051
"1,941",112.7,166.2,40.736395,-73.998683
"1,960",99.9,146.5,40.736222,-73.998228
"1,961",79.8,126.8,40.737965,-74.000101
"1,912",113.7,258.9,40.737992,-73.998369
"1,930",160.2,282.6,40.737704,-73.997676
"1,961",101.5,116.2,40.736826,-73.99724
"1,912",43.4,75,40.737668,-73.997597
"2,005",109.1,263.2,40.737855,-73.998044
"1,932",Not Available,Not Available,40.734065,-73.999762
"1,931",114.3,168.9,40.733757,-74.001894
"1,961",68.9,120.2,40.734776,-74.00004
"1,964",205.1,297,40.735209,-74.001086
"1,930",Not Available,Not Available,40.73724,-74.001516
"1,910",42.4,95.7,40.737638,-74.002493
"1,962",Not Available,Not Available,40.738445,-74.003789
"1,960",73.4,108,40.738613,-74.003598
"1,962",69.3,95.6,40.738753,-74.002562
"1,964",158.1,364.1,40.737328,-74.000585
"1,965",67.1,130.6,40.738846,-74.000397
"1,931",85.3,124.1,40.738116,-74.000014
"1,987",88.3,168.3,40.738915,-74.000559
"2,008",100.7,237.1,40.738961,-74.002515
"1,930",Not Available,Not Available,40.733483,-74.00433
"1,962",62.8,112.5,40.734106,-74.004601
"1,998",53.7,89.1,40.734273,-74.006195
"1,985",90.8,183.3,40.73651,-74.006593
"1,910",85.3,127,40.737539,-74.004561
"1,939",75.3,138.9,40.736661,-74.005322
"1,906",54.7,111.6,40.737427,-74.005727
"1,930",103.1,152,40.737556,-74.005041
"1,963",20.7,57.2,40.738522,-74.005543
"1,912",55.3,146.7,40.739403,-74.005164
"2,003",159.7,293.6,40.739919,-74.006106
"1,900",84,150.4,40.739502,-74.005366
"1,964",17.1,50,40.739192,-74.003316
"1,920",74.6,168.3,40.739881,-74.004929
